0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.705377,0.711496,0.703697,0.701772,0.727982,0.720705,0.724185,0.701898,0.702964,0.722061,0.707949,0.710959,0.735411,0.714513,0.712008,0.710233,0.706869,0.699986,0.717665,0.726188,0.702321,0.685575,0.668505,0.683522,0.690023,0.698808,0.72372,0.711589,0.704169,0.709227,0.708756,0.708916,0.708177,0.71058,0.709869,0.70872,0.708343,0.710798,0.708891,0.709528,0.7090999,0.708266,0.709559,0.707745,0.710695,0.712116,0.709656,0.711642,0.711397,0.709667,0.710141,0.709869,0.707545,0.70596,0.709515,0.706748,0.706633,0.710027,0.711367,0.709493,0.705972,0.706446,0.7097329,0.708704,0.710794,0.710891,0.713278,0.71099,0.711549,0.712293,0.712556,0.709512,0.710028,0.711128,0.711128,0.707877,0.710497,0.711128,0.711608,0.709591,0.711185
1.147188,1.137539,1.179442,1.169304,1.090823,1.110146,1.093255,1.153727,1.148798,1.085039,1.136835,1.125873,1.048217,1.097412,1.104899,1.124683,1.140529,1.186928,1.109661,1.090896,1.163887,1.19821,1.254787,1.21099,1.181633,1.165152,1.069342,1.124997,1.165054,1.161748,1.139045,1.139705,1.140941,1.151174,1.124146,1.139484,1.146803,1.148991,1.151102,1.140406,1.125678,1.126701,1.147576,1.13258,1.127941,1.133334,1.135109,1.131608,1.14218,1.124051,1.130734,1.128643,1.134963,1.129907,1.151904,1.130319,1.132921,1.137856,1.140238,1.127477,1.129009,1.123492,1.111971,1.122398,1.120502,1.138221,1.150787,1.12529,1.119582,1.11822,1.110828,1.117613,1.118582,1.145852,1.145852,1.125144,1.127767,1.145852,1.117901,1.123054,1.122348
0.109228,0.110564,0.101353,0.102786,0.108668,0.103394,0.107405,0.110005,0.107649,0.108182,0.107721,0.107575,0.110419,0.107453,0.107989,0.111659,0.108839,0.103978,0.107453,0.109106,0.106457,0.10743,0.10286,0.108086,0.106944,0.108524,0.112072,0.112217,0.104975,0.104489,0.104415,0.10337,0.103831,0.102081,0.109519,0.105485,0.102665,0.102155,0.102616,0.106019,0.109276,0.110054,0.105751,0.108765,0.108377,0.109446,0.106238,0.109422,0.105825,0.108524,0.107866,0.110224,0.107429,0.109228,0.103881,0.109228,0.109544,0.106871,0.107018,0.108135,0.108208,0.108548,0.108913,0.107479,0.109788,0.106628,0.104101,0.107333,0.111635,0.108038,0.112826,0.109666,0.110007,0.10602,0.10602,0.109447,0.107212,0.10602,0.107941,0.109764,0.109788
0.099919,0.09989399,0.09559301,0.096929,0.100016,0.098217,0.100137,0.09872799,0.09792601,0.100064,0.09860601,0.099336,0.101134,0.100259,0.099992,0.0997,0.098946,0.095641,0.099262,0.100259,0.098024,0.09603,0.091922,0.095325,0.09727,0.097538,0.101475,0.100526,0.097246,0.09746499,0.099286,0.098825,0.098338,0.097172,0.100647,0.098704,0.09743901,0.097319,0.097974,0.0988,0.099943,0.100769,0.098313,0.100258,0.100138,0.100283,0.099408,0.10004,0.09795,0.100187,0.09999099,0.100332,0.099287,0.099919,0.097416,0.100016,0.099992,0.097586,0.097684,0.098655,0.099117,0.099361,0.099847,0.098777,0.099337,0.097562,0.09719799,0.099506,0.099653,0.099045,0.100357,0.099774,0.099021,0.098193,0.098193,0.09921499,0.099239,0.098193,0.09941,0.100333,0.100041
0.096832,0.097075,0.093818,0.09496,0.099554,0.098338,0.099627,0.095617,0.096249,0.099626,0.096686,0.097562,0.101547,0.099603,0.099555,0.098193,0.09675901,0.093916,0.098412,0.099578,0.095398,0.092555,0.088179,0.09202,0.093746,0.095691,0.101256,0.099019,0.095034,0.095253,0.096126,0.097026,0.096613,0.09578601,0.097682,0.09688099,0.09581099,0.095885,0.095325,0.096102,0.097731,0.098023,0.095859,0.097901,0.097586,0.096929,0.09756099,0.09707399,0.09649099,0.097562,0.097221,0.097683,0.09639399,0.097051,0.095204,0.097124,0.097367,0.09744,0.096906,0.098437,0.099069,0.09885,0.099142,0.098826,0.098194,0.09732,0.096153,0.098073,0.097975,0.098729,0.09902,0.09909301,0.098218,0.097148,0.097148,0.098607,0.098291,0.097148,0.09834,0.098875,0.09970099
0.097586,0.098363,0.094936,0.09637,0.101766,0.100186,0.102009,0.095738,0.09734301,0.10264,0.09792601,0.098655,0.104512,0.101571,0.101062,0.099068,0.098071,0.094402,0.100696,0.101936,0.09617601,0.092336,0.088811,0.091995,0.094596,0.09535,0.104756,0.099432,0.096055,0.096201,0.098265,0.098363,0.097998,0.097317,0.099165,0.09778,0.097245,0.0971,0.097366,0.098411,0.099773,0.099821,0.097511,0.099602,0.098801,0.0988,0.098922,0.098776,0.09812,0.099628,0.09863,0.099384,0.098582,0.098849,0.097221,0.099287,0.099068,0.097781,0.098195,0.098923,0.09921499,0.099871,0.100017,0.09885,0.099555,0.09795099,0.097514,0.09909301,0.098826,0.099823,0.099288,0.100551,0.09941,0.098874,0.098874,0.099579,0.09953099,0.098874,0.099871,0.10026,0.100065
0.097391,0.097294,0.095787,0.095665,0.101644,0.100307,0.102276,0.096102,0.09675901,0.102446,0.09814499,0.098412,0.106262,0.101231,0.100867,0.098849,0.097415,0.094937,0.100259,0.101668,0.095909,0.093625,0.090221,0.092457,0.094815,0.09603,0.105631,0.098435,0.096104,0.096687,0.097803,0.097002,0.096953,0.096783,0.09812,0.097488,0.096589,0.09688099,0.097099,0.097877,0.098193,0.099068,0.097122,0.099091,0.09860601,0.09743901,0.09765799,0.098217,0.097609,0.098194,0.098484,0.098461,0.097998,0.098266,0.096832,0.098314,0.097755,0.097538,0.098243,0.098971,0.098388,0.098972,0.09958,0.09834,0.09941,0.09795099,0.098243,0.099604,0.099045,0.099604,0.099677,0.100478,0.09970099,0.098898,0.098898,0.099871,0.099871,0.098898,0.099871,0.099993,0.100114
0.10111,0.10162,0.099603,0.099578,0.105046,0.103855,0.104342,0.100234,0.100016,0.105484,0.101475,0.101863,0.107477,0.104367,0.104075,0.102665,0.101766,0.099773,0.10371,0.104536,0.100575,0.098559,0.097537,0.098339,0.098874,0.100308,0.107236,0.102227,0.100187,0.100357,0.101425,0.101377,0.100963,0.101133,0.101765,0.101061,0.100867,0.100454,0.100477,0.100818,0.10196,0.101911,0.100841,0.101789,0.101888,0.101547,0.101741,0.101109,0.101085,0.102107,0.101596,0.101377,0.101328,0.101328,0.100429,0.10128,0.101912,0.101329,0.10116,0.10201,0.101961,0.101621,0.101937,0.101888,0.101937,0.101281,0.10116,0.101767,0.101816,0.102278,0.101937,0.102544,0.101597,0.101985,0.101985,0.103079,0.101888,0.101985,0.102472,0.102277,0.102642
0.098971,0.098193,0.098315,0.098047,0.099942,0.09914,0.09989399,0.098339,0.098364,0.099967,0.098461,0.09885,0.101717,0.099481,0.099214,0.099117,0.09812,0.097902,0.099554,0.099943,0.098752,0.097854,0.097464,0.09756099,0.097731,0.09834,0.101475,0.099237,0.098437,0.098194,0.09829,0.09824099,0.09863,0.09802201,0.098946,0.098655,0.098047,0.098655,0.098411,0.098655,0.098971,0.099335,0.09807,0.099359,0.09902,0.098946,0.098654,0.098921,0.098533,0.098972,0.099457,0.098971,0.09860601,0.098776,0.098388,0.09872799,0.098849,0.09868,0.098972,0.098826,0.09868,0.09958,0.099264,0.098826,0.098778,0.098073,0.09783,0.098899,0.098316,0.098778,0.099069,0.099288,0.098632,0.098485,0.098485,0.09804799,0.099361,0.098485,0.098802,0.098802,0.098972
0.09989499,0.10038,0.100308,0.100647,0.100112,0.099796,0.099919,0.100405,0.100187,0.099845,0.099943,0.10004,0.101109,0.099506,0.099797,0.099992,0.100137,0.100624,0.100089,0.100307,0.100138,0.10094,0.102106,0.100988,0.100575,0.100454,0.1006,0.100039,0.100041,0.100186,0.10038,0.100283,0.09986901,0.100015,0.100186,0.100016,0.100186,0.10004,0.100161,0.100283,0.100307,0.100502,0.100209,0.100501,0.100599,0.100307,0.100283,0.10021,0.099845,0.1006,0.10004,0.100405,0.100137,0.099919,0.100308,0.099967,0.100089,0.100041,0.09992,0.100089,0.100454,0.100382,0.099969,0.099749,0.100042,0.099993,0.099969,0.100138,0.09970099,0.10009,0.099652,0.100041,0.099628,0.100332,0.100332,0.100163,0.100017,0.100332,0.099774,0.10026,0.100576
0.105242,0.104585,0.105533,0.10495,0.10371,0.103418,0.103905,0.105192,0.104683,0.103102,0.104488,0.104537,0.103005,0.103273,0.103662,0.104804,0.104172,0.106311,0.103832,0.103807,0.105412,0.106457,0.107113,0.106335,0.105558,0.105363,0.102836,0.10473,0.105534,0.105558,0.105022,0.103953,0.104876,0.105046,0.104147,0.104682,0.104731,0.104902,0.104779,0.104706,0.104221,0.104196,0.10524,0.10422,0.10461,0.104852,0.104998,0.104876,0.105022,0.104416,0.104439,0.104488,0.104245,0.104172,0.104634,0.104148,0.104196,0.104416,0.104976,0.104659,0.104003,0.104125,0.103736,0.104197,0.10466,0.104684,0.104976,0.104416,0.104684,0.104538,0.104441,0.104635,0.104319,0.104877,0.104877,0.104368,0.104246,0.104877,0.104757,0.104222,0.104149
0.103735,0.103151,0.10461,0.104658,0.102689,0.103296,0.102714,0.103929,0.104027,0.102203,0.103516,0.103492,0.101596,0.102665,0.103055,0.103151,0.103127,0.104731,0.103613,0.103054,0.103953,0.104804,0.106554,0.105266,0.104634,0.103784,0.101037,0.102762,0.10461,0.1041,0.102737,0.103588,0.103175,0.10388,0.103029,0.103224,0.103637,0.103759,0.103734,0.103661,0.103054,0.102762,0.103223,0.10332,0.102811,0.103418,0.102932,0.10332,0.103661,0.103128,0.10354,0.103662,0.103078,0.102957,0.103905,0.102786,0.102908,0.103735,0.103688,0.102933,0.102763,0.102715,0.10342,0.102812,0.103323,0.103493,0.10359,0.103177,0.103128,0.103056,0.103371,0.102107,0.102909,0.103006,0.103006,0.102666,0.103152,0.103006,0.102837,0.102642,0.102715
0.099554,0.099335,0.100162,0.0988,0.097463,0.097998,0.097707,0.098873,0.09872799,0.097026,0.099092,0.099117,0.097245,0.097804,0.097853,0.099019,0.099457,0.100259,0.098047,0.097949,0.099408,0.100357,0.100356,0.100234,0.100235,0.099773,0.09676,0.098897,0.099749,0.099651,0.098581,0.098168,0.098946,0.099237,0.09829,0.099116,0.098898,0.099044,0.099602,0.098995,0.098436,0.098411,0.09882399,0.098265,0.09860601,0.09863,0.098897,0.099116,0.09882399,0.098437,0.098436,0.098485,0.098776,0.099117,0.099262,0.098873,0.098776,0.098801,0.098438,0.09814499,0.098072,0.097975,0.097319,0.09841301,0.097587,0.09851,0.097976,0.097586,0.098243,0.09719799,0.097805,0.09744,0.09817,0.09829,0.09829,0.097538,0.097732,0.09829,0.097125,0.097586,0.097635
0.100162,0.100404,0.101401,0.100307,0.099408,0.099942,0.099603,0.100186,0.100551,0.099043,0.10021,0.099968,0.098047,0.099432,0.099968,0.099724,0.100721,0.101231,0.10004,0.099456,0.100988,0.101377,0.101012,0.100915,0.101183,0.101037,0.098485,0.09986901,0.100916,0.100623,0.100355,0.100113,0.100671,0.101084,0.100113,0.100648,0.101279,0.100891,0.100745,0.100744,0.099505,0.099529,0.101132,0.100161,0.099675,0.100429,0.10038,0.100137,0.100574,0.099482,0.10004,0.100235,0.100137,0.100089,0.101109,0.100064,0.100065,0.100162,0.100601,0.09989499,0.09979799,0.099482,0.09953099,0.09989499,0.099653,0.100382,0.100503,0.099652,0.099264,0.09953099,0.100382,0.099482,0.09911799,0.099992,0.099992,0.099482,0.099652,0.099992,0.09970099,0.099239,0.099822
0.098047,0.097901,0.09756099,0.097512,0.097341,0.098168,0.097196,0.097172,0.097829,0.097609,0.098242,0.09812,0.096637,0.097804,0.097829,0.09829,0.098168,0.097974,0.097901,0.097585,0.098339,0.097148,0.096564,0.097682,0.097756,0.09795,0.097537,0.097585,0.097902,0.097974,0.09860501,0.09743901,0.098265,0.097609,0.09812,0.097925,0.09812,0.097659,0.098217,0.097901,0.097804,0.097633,0.09824,0.09753601,0.097901,0.09802201,0.097585,0.098168,0.098338,0.097805,0.09778,0.09765799,0.098363,0.098411,0.097828,0.09846,0.098339,0.098194,0.097952,0.09744,0.09792601,0.097683,0.096322,0.098024,0.098097,0.098267,0.098097,0.0971,0.097586,0.097927,0.097878,0.098534,0.099434,0.098193,0.098193,0.098024,0.097416,0.098193,0.09736799,0.098534,0.097708
0.09872799,0.099335,0.09863,0.098654,0.09999099,0.100331,0.100016,0.098265,0.099214,0.10021,0.098825,0.099409,0.0997,0.09989399,0.099968,0.099335,0.099408,0.098412,0.10021,0.099432,0.098558,0.097682,0.095422,0.096516,0.098315,0.09885,0.100333,0.099043,0.098704,0.098411,0.098362,0.098752,0.099359,0.099018,0.099043,0.099384,0.098922,0.09902,0.099651,0.099092,0.09936,0.099286,0.099164,0.099334,0.098898,0.099068,0.09918901,0.099116,0.099043,0.099361,0.098946,0.098801,0.099505,0.09931099,0.098825,0.09967601,0.099579,0.098801,0.099264,0.099239,0.099069,0.098704,0.099482,0.09909301,0.099312,0.098607,0.099507,0.099166,0.099069,0.099507,0.098437,0.098923,0.099094,0.099287,0.099287,0.098826,0.09921499,0.099287,0.099993,0.09909301,0.098996
0.098461,0.0988,0.097148,0.09753601,0.100112,0.100404,0.100453,0.09743901,0.098072,0.101012,0.098922,0.099263,0.101474,0.100453,0.100089,0.09863099,0.099092,0.097342,0.099821,0.100283,0.097853,0.096078,0.093526,0.095519,0.097002,0.097902,0.101475,0.098703,0.097635,0.097949,0.098387,0.098751,0.09882399,0.098435,0.098679,0.098849,0.098557,0.098436,0.098363,0.098849,0.098971,0.098922,0.098848,0.098994,0.099043,0.098533,0.098679,0.098703,0.098946,0.098996,0.098873,0.098776,0.098849,0.09918901,0.098168,0.099214,0.098971,0.09841301,0.098583,0.098461,0.098898,0.098534,0.098899,0.098923,0.098729,0.098705,0.098437,0.098729,0.098996,0.098924,0.09885,0.099142,0.099142,0.098655,0.098655,0.100041,0.09902,0.098655,0.09924,0.09921499,0.099045
0.098339,0.098995,0.097391,0.097488,0.101085,0.100963,0.101425,0.097172,0.098387,0.102032,0.098704,0.09909301,0.102325,0.101328,0.10111,0.099408,0.099019,0.09697799,0.100696,0.101133,0.097974,0.09581099,0.093599,0.095155,0.096832,0.09761,0.103006,0.099432,0.097805,0.097828,0.099043,0.09897,0.099091,0.098532,0.098921,0.098898,0.098557,0.098679,0.098363,0.098751,0.099214,0.099165,0.09879901,0.099699,0.099336,0.098654,0.099384,0.09882399,0.09882399,0.099312,0.098946,0.098801,0.099019,0.09936,0.098071,0.099554,0.09909301,0.098607,0.09834,0.099044,0.098826,0.098996,0.099385,0.09885,0.09911799,0.098632,0.098559,0.099385,0.098753,0.09894799,0.098778,0.099604,0.099142,0.099068,0.099068,0.099604,0.09953099,0.099068,0.099361,0.099288,0.09953099
0.6329,0.640017,0.638521,0.637957,0.641715,0.625403,0.632417,0.641854,0.642028,0.626774,0.64157,0.643236,0.624696,0.624389,0.627198,0.637764,0.637142,0.641205,0.634836,0.634783,0.643916,0.638896,0.627934,0.637227,0.635154,0.641872,0.628958,0.63983,0.640116,0.645673,0.643239,0.641056,0.641555,0.643164,0.640901,0.6421551,0.640217,0.6424651,0.640383,0.642201,0.6400819,0.641375,0.640891,0.64191,0.642196,0.641775,0.642678,0.640915,0.643645,0.641274,0.641218,0.640296,0.638888,0.637471,0.637964,0.639912,0.638505,0.641569,0.646436,0.644127,0.642205,0.642067,0.645151,0.642133,0.643473,0.64522,0.645433,0.645153,0.641336,0.646988,0.643187,0.645116,0.643078,0.642461,0.642461,0.643697,0.647223,0.642461,0.646857,0.645194,0.646376
